INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,DEMOSTK,25-JUN-2026,1540,CE,3.95,5.96,0.93,2.37,2.37,1665,0.99,39586,-4897,29-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1540,PE,69.61,72.08,69.54,71.19,71.19,168,2.99,9134,3898,29-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1560,CE,1.26,2.26,0.05,1.98,1.98,2296,1.14,37771,-2740,29-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1560,PE,89.96,91.26,88.21,89.69,89.69,350,7.85,20407,4583,29-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1580,CE,0.58,4.97,0.18,2.38,2.38,805,0.48,15660,-2208,29-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1580,PE,107.91,109.77,105.7,109.04,109.04,1346,36.69,48257,-1119,29-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1600,CE,2.94,5.58,0.85,1.24,1.24,2811,0.87,16458,-2014,29-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1600,PE,129.18,129.86,128.36,129.59,129.59,421,13.64,11254,-3857,29-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1620,CE,2.18,3.82,0.05,1.63,1.63,799,0.33,21887,1344,29-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1620,PE,148.87,150.55,148.21,149.95,149.95,1244,46.63,14218,-4448,29-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1640,CE,1.34,2.86,0.05,0.65,0.65,2895,0.47,15686,-1065,29-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1640,PE,170.1,171.36,166.41,169.12,169.12,2167,91.62,12946,-1558,29-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1660,CE,-0.35,2.02,0.05,0.8,0.8,2454,0.49,8934,2879,29-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1660,PE,188.83,191.89,185.85,189.24,189.24,1583,74.89,36152,735,29-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1680,CE,-1.56,2.65,0.05,0.19,0.19,1557,0.07,39092,-1118,29-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1680,PE,207.83,209.58,206.16,208.64,208.64,625,32.6,16745,71,29-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1700,CE,2.03,4.71,0.05,0.31,0.31,518,0.04,48542,3564,29-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1700,PE,227.06,231.69,226.55,228.76,228.76,1763,100.83,41837,3989,29-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1300,CE,168.02,171.04,165.68,168.76,168.76,2788,117.63,3944,-1209,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1300,PE,1.12,2.73,0.05,0.94,0.94,2884,0.68,24153,-2030,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1320,CE,147.54,148.69,146.7,148.28,148.28,2779,103.02,20462,-399,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1320,PE,3.44,5.81,0.05,1.45,1.45,2727,0.99,20680,-1541,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1340,CE,130.25,130.91,127.33,129.16,129.16,69,2.23,26747,2559,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1340,PE,0.92,3.93,0.87,1.76,1.76,1714,0.75,27854,-4555,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1360,CE,109.55,110.27,106.2,108.53,108.53,504,13.67,45400,-90,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1360,PE,2.41,3.09,0.05,2.0,2.0,961,0.48,12034,710,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1380,CE,86.84,90.79,84.06,88.14,88.14,132,2.91,37417,3656,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1380,PE,2.33,3.29,1.11,2.63,2.63,1625,1.07,29198,3776,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1400,CE,69.23,71.34,68.47,70.3,70.3,2728,47.94,34537,-4672,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1400,PE,0.26,2.76,0.05,0.72,0.72,724,0.13,26454,2387,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1420,CE,47.87,49.73,46.59,49.41,49.41,2540,31.38,29114,-2222,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1420,PE,2.35,5.11,0.23,2.2,2.2,681,0.37,28138,1046,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1440,CE,31.03,32.63,30.87,30.96,30.96,1703,13.18,6380,3071,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1440,PE,3.05,3.14,1.99,2.78,2.78,1062,0.74,2052,-1575,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1460,CE,9.23,11.17,7.54,8.71,8.71,2838,6.18,23337,2399,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1460,PE,3.51,4.24,1.69,3.66,3.66,1140,1.04,47800,-2237,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1480,CE,0.74,3.31,0.05,1.11,1.11,730,0.2,13154,-401,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1480,PE,14.21,16.84,13.38,16.16,16.16,2827,11.42,14103,-1511,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1500,CE,2.29,5.28,0.55,2.19,2.19,2467,1.35,20673,-2082,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1500,PE,33.1,35.47,31.04,34.63,34.63,2669,23.11,30739,2042,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1520,CE,0.1,4.47,0.05,1.56,1.56,1957,0.76,29693,-3428,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1520,PE,56.92,59.3,55.22,55.43,55.43,2312,32.04,26465,2319,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1540,CE,1.55,3.12,0.05,1.59,1.59,924,0.37,28828,-2088,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1540,PE,72.8,74.69,70.81,74.55,74.55,2645,49.3,45856,-3739,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1560,CE,4.0,5.81,0.05,2.04,2.04,86,0.04,33484,-2896,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1560,PE,93.91,96.23,90.17,93.07,93.07,1343,31.25,27356,-2989,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1580,CE,3.78,5.17,0.05,2.34,2.34,2273,1.33,37984,-945,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1580,PE,112.92,115.34,111.41,114.17,114.17,1927,55.0,37764,605,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1600,CE,2.8,3.04,0.39,0.92,0.92,1478,0.34,27131,2651,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1600,PE,134.45,137.12,131.9,133.14,133.14,2738,91.13,5969,-670,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1620,CE,2.9,4.71,0.41,1.14,1.14,922,0.26,29512,-646,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1620,PE,155.08,155.79,152.08,153.73,153.73,2762,106.15,49402,3904,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1640,CE,-0.97,2.1,0.05,0.99,0.99,1891,0.47,7191,-4641,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1640,PE,172.72,175.2,171.36,173.32,173.32,1355,58.71,11913,2926,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1660,CE,-0.46,3.16,0.05,0.94,0.94,1307,0.31,19173,849,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1660,PE,191.72,193.78,191.4,192.94,192.94,1596,76.98,25176,-3721,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1680,CE,-0.15,1.77,0.05,0.57,0.57,2107,0.3,19594,-3329,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1680,PE,214.24,216.96,212.57,213.02,213.02,2809,149.59,13273,-1181,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1700,CE,2.32,4.62,0.31,0.64,0.64,365,0.06,23262,278,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1700,PE,233.12,234.2,231.38,232.95,232.95,1086,63.25,32285,-1592,30-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1300,CE,167.87,169.42,166.11,166.39,166.39,2766,115.06,46197,4106,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1300,PE,-0.5,2.98,0.05,0.41,0.41,1962,0.2,15214,375,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1320,CE,146.91,147.96,145.97,146.35,146.35,2687,98.31,13042,-1323,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1320,PE,1.31,4.19,0.65,1.4,1.4,2973,1.04,15535,1384,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1340,CE,128.86,129.62,124.93,126.99,126.99,2209,70.13,30415,1970,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1340,PE,3.1,4.78,0.18,1.51,1.51,265,0.1,9336,-30,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1360,CE,104.59,106.07,102.94,105.86,105.86,2697,71.38,40621,539,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1360,PE,2.16,4.4,0.77,0.94,0.94,858,0.2,14218,-2445,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1380,CE,88.8,88.99,87.08,87.81,87.81,713,15.65,42129,-2203,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1380,PE,3.27,5.78,0.64,1.5,1.5,1165,0.44,32038,3217,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1400,CE,68.0,68.78,66.14,66.53,66.53,1596,26.55,39586,2153,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1400,PE,3.45,4.5,0.05,1.58,1.58,1863,0.74,11592,-667,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1420,CE,47.53,49.7,44.77,48.34,48.34,540,6.53,21009,4976,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1420,PE,1.42,4.14,0.05,2.96,2.96,1307,0.97,1687,-2032,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1440,CE,28.19,30.18,27.23,27.73,27.73,338,2.34,10082,-4265,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1440,PE,2.49,5.18,1.78,3.74,3.74,1590,1.49,12005,4028,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1460,CE,6.35,7.62,5.69,6.28,6.28,1003,1.57,12196,-886,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1460,PE,2.92,5.25,0.57,3.08,3.08,1216,0.94,20473,-4085,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1480,CE,3.73,5.51,1.39,3.52,3.52,2184,1.92,40937,4118,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1480,PE,15.03,16.06,13.42,15.46,15.46,2922,11.29,32922,543,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1500,CE,2.96,5.76,2.61,2.84,2.84,1205,0.86,12876,-2272,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1500,PE,36.32,38.97,32.71,35.61,35.61,2746,24.45,17156,-3778,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1520,CE,3.15,3.92,0.05,2.31,2.31,1900,1.1,26786,3146,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1520,PE,56.62,59.02,55.38,56.22,56.22,1682,23.64,4699,-270,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1540,CE,2.0,4.47,1.23,2.12,2.12,1531,0.81,27181,1740,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1540,PE,76.2,77.39,75.54,77.01,77.01,914,17.6,36364,1956,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1560,CE,2.9,4.62,0.05,1.98,1.98,842,0.42,35799,-1986,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1560,PE,95.64,98.07,93.4,96.51,96.51,2681,64.69,49194,-3225,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1580,CE,0.75,4.6,0.05,2.2,2.2,2440,1.34,3885,-690,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1580,PE,117.74,119.53,115.8,116.88,116.88,2869,83.83,18533,2415,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1600,CE,1.46,2.72,0.05,0.73,0.73,2863,0.52,25552,-4266,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1600,PE,135.47,136.54,133.68,135.54,135.54,200,6.78,40282,-390,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1620,CE,0.44,4.33,0.21,1.49,1.49,1059,0.39,31008,-3819,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1620,PE,156.32,158.68,152.9,155.87,155.87,858,33.43,14825,798,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1640,CE,0.25,2.71,0.05,0.51,0.51,1450,0.18,44857,41,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1640,PE,176.54,178.45,174.23,175.07,175.07,2003,87.67,1761,-2396,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1660,CE,0.33,3.67,0.05,0.93,0.93,500,0.12,12694,1131,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1660,PE,196.29,197.08,194.13,195.04,195.04,99,4.83,10983,-2485,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1680,CE,1.24,3.75,0.05,0.52,0.52,917,0.12,3474,4664,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1680,PE,215.74,218.67,213.53,215.39,215.39,2220,119.54,46533,-1157,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1700,CE,-1.0,3.34,0.05,0.4,0.4,1553,0.16,18994,-4235,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1700,PE,234.24,235.29,231.75,235.22,235.22,1341,78.86,23541,2310,01-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1300,CE,163.82,166.87,161.07,164.76,164.76,1295,53.34,36228,195,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1300,PE,-0.18,3.26,0.05,0.59,0.59,2906,0.43,23604,-4634,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1320,CE,145.74,146.22,143.63,144.31,144.31,2575,92.9,26541,-1154,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1320,PE,-0.61,1.2,0.05,0.91,0.91,2832,0.64,4180,504,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1340,CE,124.65,127.81,123.73,125.45,125.45,1176,36.88,47297,-1163,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1340,PE,0.5,1.67,0.05,1.12,1.12,1350,0.38,47395,209,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1360,CE,105.08,105.99,103.64,105.74,105.74,2851,75.37,39988,-3496,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1360,PE,2.87,4.11,0.81,2.27,2.27,1038,0.59,26588,4173,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1380,CE,86.54,88.66,85.12,86.09,86.09,2688,57.85,33776,-3753,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1380,PE,0.95,4.84,0.05,2.73,2.73,244,0.17,27523,-4643,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1400,CE,64.86,68.72,62.56,65.89,65.89,619,10.2,13522,534,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1400,PE,1.92,2.07,0.05,1.07,1.07,1479,0.4,46110,-3856,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1420,CE,45.21,47.86,44.62,45.75,45.75,1261,14.42,3342,-1246,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1420,PE,2.96,6.01,0.52,3.6,3.6,2436,2.19,41453,3986,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1440,CE,27.04,29.68,25.59,27.26,27.26,1377,9.38,33699,2055,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1440,PE,2.85,5.08,0.51,1.04,1.04,2485,0.65,3600,402,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1460,CE,8.5,10.79,3.89,6.65,6.65,2904,4.83,48815,4948,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1460,PE,3.64,4.69,2.5,4.17,4.17,476,0.5,16727,2035,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1480,CE,1.31,4.27,0.96,1.51,1.51,986,0.37,25257,-670,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1480,PE,21.05,23.97,18.57,19.71,19.71,158,0.78,28907,-3311,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1500,CE,1.29,1.83,0.05,0.53,0.53,1917,0.25,31215,2690,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1500,PE,39.82,40.88,38.2,40.32,40.32,601,6.06,21141,-996,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1520,CE,1.29,3.56,0.05,2.33,2.33,2069,1.21,42675,4154,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1520,PE,57.07,59.16,55.53,59.03,59.03,1797,26.52,43447,-2415,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1540,CE,3.9,4.59,0.71,2.19,2.19,2377,1.3,35559,317,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1540,PE,78.47,79.88,75.9,79.72,79.72,54,1.08,27708,4522,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1560,CE,-0.31,1.77,0.05,1.68,1.68,1429,0.6,26524,-4018,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1560,PE,98.16,98.61,96.08,97.7,97.7,2203,53.81,32714,-3011,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1580,CE,1.46,4.45,0.05,1.68,1.68,862,0.36,48613,4575,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1580,PE,116.83,120.2,114.73,117.52,117.52,506,14.87,40731,-119,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1600,CE,0.03,3.49,0.05,1.55,1.55,699,0.27,47558,-849,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1600,PE,137.41,137.42,136.29,137.27,137.27,2618,89.84,32263,1387,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1620,CE,0.13,1.3,0.05,1.07,1.07,2918,0.78,36048,-4265,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1620,PE,158.82,161.36,154.85,157.05,157.05,537,21.08,12675,2932,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1640,CE,-0.22,0.67,0.05,0.61,0.61,2612,0.4,33413,-4956,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1640,PE,177.67,178.53,176.85,177.52,177.52,1287,57.12,43223,-960,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1660,CE,-0.04,2.51,0.05,0.35,0.35,233,0.02,9436,-4458,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1660,PE,196.74,197.93,194.37,197.27,197.27,2250,110.96,1946,-1307,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1680,CE,-0.37,2.58,0.05,0.75,0.75,547,0.1,48517,3883,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1680,PE,217.17,219.77,216.95,217.15,217.15,357,19.38,24886,-3227,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1700,CE,1.58,1.83,0.05,0.23,0.23,1018,0.06,37283,3867,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1700,PE,237.08,238.4,234.98,236.94,236.94,429,25.41,19814,2729,02-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1300,CE,164.43,166.42,163.26,163.34,163.34,1668,68.11,8241,981,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1300,PE,2.91,3.99,0.79,1.56,1.56,2131,0.83,40713,3196,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1320,CE,143.35,144.83,142.35,144.21,144.21,1737,62.62,41435,4906,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1320,PE,0.01,3.73,0.05,1.16,1.16,2475,0.72,5820,605,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1340,CE,124.03,126.02,121.22,123.24,123.24,1029,31.7,18767,1247,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1340,PE,1.55,3.69,0.05,1.18,1.18,1501,0.44,23168,-3487,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1360,CE,103.32,106.24,101.29,104.73,104.73,280,7.33,45020,-4486,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1360,PE,-0.63,1.22,0.05,1.09,1.09,2110,0.57,6444,-2712,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1380,CE,85.69,86.67,83.26,83.74,83.74,2272,47.56,17490,3320,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1380,PE,2.84,4.93,0.72,2.04,2.04,2570,1.31,1136,3341,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1400,CE,64.55,66.95,60.67,63.13,63.13,866,13.67,10523,-1018,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1400,PE,1.77,4.64,0.72,2.85,2.85,1300,0.93,10714,1009,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1420,CE,42.4,46.1,42.39,44.22,44.22,1793,19.82,47296,1235,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1420,PE,3.15,4.15,1.14,2.34,2.34,58,0.03,38953,3388,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1440,CE,25.96,26.88,23.2,25.17,25.17,2680,16.86,43094,-873,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1440,PE,3.58,6.23,3.15,4.04,4.04,2098,2.12,9872,3137,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1460,CE,6.12,6.29,3.06,5.98,5.98,2070,3.09,27768,-1586,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1460,PE,4.49,5.81,2.1,4.14,4.14,2090,2.16,5637,-2028,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1480,CE,1.86,3.12,1.52,2.12,2.12,2231,1.18,30190,428,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1480,PE,21.48,24.23,18.72,19.93,19.93,2213,11.03,48075,1372,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1500,CE,2.51,5.48,0.08,2.12,2.12,1494,0.79,25449,-3781,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1500,PE,41.29,41.81,39.2,40.54,40.54,2518,25.52,45314,-4655,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1520,CE,3.38,3.88,0.66,2.53,2.53,2242,1.42,18981,-46,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1520,PE,62.47,62.91,58.68,60.59,60.59,2035,30.83,40206,911,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1540,CE,2.71,5.48,0.05,1.85,1.85,2579,1.19,14795,666,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1540,PE,78.61,79.4,76.83,78.33,78.33,399,7.81,19743,3468,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1560,CE,2.46,4.05,0.05,1.56,1.56,2653,1.03,36858,1394,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1560,PE,97.54,99.98,97.46,99.2,99.2,512,12.7,48757,-1447,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1580,CE,2.34,4.3,0.05,1.1,1.1,926,0.25,43338,109,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1580,PE,120.32,121.3,118.89,119.05,119.05,2831,84.26,17452,-3365,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1600,CE,0.8,2.17,0.05,0.96,0.96,2180,0.52,10720,641,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1600,PE,139.4,140.99,138.05,139.12,139.12,1770,61.56,6749,4635,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1620,CE,1.69,3.76,0.05,0.6,0.6,608,0.09,25392,1700,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1620,PE,158.17,158.79,157.99,158.63,158.63,2805,111.24,33733,-3501,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1640,CE,-0.72,0.94,0.05,0.65,0.65,1935,0.31,46042,4677,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1640,PE,180.25,181.66,176.43,178.27,178.27,1436,64.0,8616,-2579,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1660,CE,0.19,3.01,0.05,0.18,0.18,1069,0.05,48511,3475,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1660,PE,197.43,198.45,195.18,198.29,198.29,1689,83.73,8931,-3908,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1680,CE,0.67,3.24,0.05,0.21,0.21,1660,0.09,38794,-748,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1680,PE,216.52,218.84,215.45,218.34,218.34,2435,132.91,1295,4376,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1700,CE,0.78,3.31,0.05,0.82,0.82,1005,0.21,31206,1729,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1700,PE,236.81,241.03,234.28,238.19,238.19,752,44.78,10545,-1801,03-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1300,CE,160.77,162.76,157.75,159.43,159.43,348,13.87,3062,153,06-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1300,PE,1.25,4.24,0.05,1.09,1.09,2923,0.8,43578,-2858,06-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1320,CE,140.19,141.79,137.86,139.62,139.62,268,9.35,36383,-1200,06-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1320,PE,2.5,5.21,0.05,1.4,1.4,2083,0.73,37927,869,06-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1340,CE,119.31,122.01,119.12,119.45,119.45,1777,53.07,42248,-3022,06-JUL-2026
OPTSTK,DEMOSTK,25-JUN-2026,1340,PE,-1.17,1.23,0.05,0.5,0.5,2501,0.31,41022,-594,06-JUL-2026
